,System_ID,log-gamma,T,Solvent_SMILES,Solute_SMILES,T_str,Rare_species,Rare_solvent_solute,key_class,GH-GNN,Same_key_class_n,Similarity_max,Similarity_max_10,Similarity_max_30,Similarity_max_50,Similarity_max_100
1854,OCCN(CCO)CCN(CCO)CCO_CCc1ccccc1_90.0,2.211565695,90.0,OCCN(CCO)CCN(CCO)CCO,CCc1ccccc1,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.7414181232452393,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1855,OCCN(CCO)CCN(CCO)CCO_Cc1ccc(C)cc1_100.0,1.83736998,100.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccc(C)cc1,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.5655428171157837,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1856,OCCN(CCO)CCN(CCO)CCO_Cc1ccc(C)cc1_60.0,2.442347035,60.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccc(C)cc1,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.774525165557861,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1857,OCCN(CCO)CCN(CCO)CCO_Cc1ccc(C)cc1_70.0,2.355177543,70.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccc(C)cc1,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.7177115678787231,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1858,OCCN(CCO)CCN(CCO)CCO_Cc1ccc(C)cc1_80.0,2.131796772,80.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccc(C)cc1,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.6641160249710083,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1859,OCCN(CCO)CCN(CCO)CCO_Cc1ccc(C)cc1_90.0,1.978239036,90.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccc(C)cc1,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.6134722232818604,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1860,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_100.0,2.039920784,100.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.457491159439087,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1861,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_50.0,2.45530618,50.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.657420992851257,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1862,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_60.0,2.314513664,60.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.612634539604187,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1863,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_70.0,2.200552367,70.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.570457935333252,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1864,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_80.0,2.194999882,80.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.5306700468063354,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1865,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1C_90.0,2.068127782,90.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1C,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.493072748184204,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1866,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_100.0,1.420695788,100.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.23296856880188,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1867,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_50.0,2.224623552,50.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.3844001293182373,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1868,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_60.0,2.048982334,60.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.35047709941864,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1869,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_70.0,1.972691172,70.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.3185323476791382,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1870,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_80.0,1.874874376,80.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.288396239280701,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1871,OCCN(CCO)CCN(CCO)CCO_Cc1ccccc1_90.0,1.497388409,90.0,OCCN(CCO)CCN(CCO)CCO,Cc1ccccc1,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.2599194049835205,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1872,OCCN(CCO)CCN(CCO)CCO_Clc1ccccc1_50.0,1.733423892,50.0,OCCN(CCO)CCN(CCO)CCO,Clc1ccccc1,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,0.8719689846038818,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1873,OCCN(CCO)CCN(CCO)CCO_Clc1ccccc1_60.0,1.549687908,60.0,OCCN(CCO)CCN(CCO)CCO,Clc1ccccc1,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,0.7883329391479492,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1874,OCCN(CCO)CCN(CCO)CCO_Clc1ccccc1_70.0,1.523880024,70.0,OCCN(CCO)CCN(CCO)CCO,Clc1ccccc1,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,0.7095715999603271,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1875,OCCN(CCO)CCN(CCO)CCO_Clc1ccccc1_80.0,1.463255402,80.0,OCCN(CCO)CCN(CCO)CCO,Clc1ccccc1,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,0.6352710723876953,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1876,OCCN(CCO)CCN(CCO)CCO_Clc1ccccc1_90.0,1.439835128,90.0,OCCN(CCO)CCN(CCO)CCO,Clc1ccccc1,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,0.5650615692138672,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1877,OCCN(CCO)CCN(CCO)CCO_OCCCCC_100.0,0.530628251,100.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.3564138412475586,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1878,OCCN(CCO)CCN(CCO)CCO_OCCCCC_50.0,0.932164081,50.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,1.021681308746338,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1879,OCCN(CCO)CCN(CCO)CCO_OCCCCC_60.0,0.727548607,60.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.872652530670166,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1880,OCCN(CCO)CCN(CCO)CCO_OCCCCC_70.0,0.652325186,70.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7323098182678223,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1881,OCCN(CCO)CCN(CCO)CCO_OCCCCC_80.0,0.593326845,80.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.5999150276184082,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1882,OCCN(CCO)CCN(CCO)CCO_OCCCCC_90.0,0.559615788,90.0,OCCN(CCO)CCN(CCO)CCO,OCCCCC,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.4748120307922363,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1883,OCCN(CCO)CCN(CCO)CCO_OCCCC_100.0,0.343589704,100.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.0156176090240478,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1884,OCCN(CCO)CCN(CCO)CCO_OCCCC_50.0,0.837247525,50.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.5842874050140381,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1885,OCCN(CCO)CCN(CCO)CCO_OCCCC_60.0,0.576613364,60.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.4499008655548095,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1886,OCCN(CCO)CCN(CCO)CCO_OCCCC_70.0,0.476234179,70.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.3233463764190674,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1887,OCCN(CCO)CCN(CCO)CCO_OCCCC_80.0,0.371563556,80.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.2039594650268554,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1888,OCCN(CCO)CCN(CCO)CCO_OCCCC_90.0,0.385262401,90.0,OCCN(CCO)CCN(CCO)CCO,OCCCC,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.0911471843719482,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1889,OCCN(CCO)CCN(CCO)CCO_OCCC_100.0,0.131028262,100.0,OCCN(CCO)CCN(CCO)CCO,OCCC,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.2437453269958496,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1890,OCCN(CCO)CCN(CCO)CCO_OCCC_60.0,0.262364264,60.0,OCCN(CCO)CCN(CCO)CCO,OCCC,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.0243990421295166,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1891,OCCN(CCO)CCN(CCO)CCO_OCCC_70.0,0.21511138,70.0,OCCN(CCO)CCN(CCO)CCO,OCCC,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.0484979152679443,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1892,OCCN(CCO)CCN(CCO)CCO_OCCC_80.0,0.19062036,80.0,OCCN(CCO)CCN(CCO)CCO,OCCC,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.1172661781311035,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1893,OCCN(CCO)CCN(CCO)CCO_OCCC_90.0,0.173953307,90.0,OCCN(CCO)CCN(CCO)CCO,OCCC,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.182246446609497,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1894,OCCN(CCO)CCN(CCO)CCO_OCC_100.0,-0.083381609,100.0,OCCN(CCO)CCN(CCO)CCO,OCC,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.4532051086425781,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1895,OCCN(CCO)CCN(CCO)CCO_OCC_50.0,0.173953307,50.0,OCCN(CCO)CCN(CCO)CCO,OCC,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.2671393156051636,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1896,OCCN(CCO)CCN(CCO)CCO_OCC_60.0,0.058268908,60.0,OCCN(CCO)CCN(CCO)CCO,OCC,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.3088206052780151,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1897,OCCN(CCO)CCN(CCO)CCO_OCC_70.0,0.0,70.0,OCCN(CCO)CCN(CCO)CCO,OCC,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.3480724096298218,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1898,OCCN(CCO)CCN(CCO)CCO_OCC_80.0,-0.030459207,80.0,OCCN(CCO)CCN(CCO)CCO,OCC,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.385101318359375,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1899,OCCN(CCO)CCN(CCO)CCO_OCC_90.0,-0.061875404,90.0,OCCN(CCO)CCN(CCO)CCO,OCC,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,-0.420090913772583,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1900,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_100.0,1.497388409,100.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.027536392211914,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1901,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_50.0,1.86872051,50.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.168895244598389,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1902,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_60.0,1.702928256,60.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.1372289657592771,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1903,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_70.0,1.665818246,70.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.1074082851409912,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1904,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_80.0,1.58514522,80.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.0792765617370603,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1905,OCCN(CCO)CCN(CCO)CCO_c1ccccc1_90.0,1.545432582,90.0,OCCN(CCO)CCN(CCO)CCO,c1ccccc1,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.0526940822601318,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1906,OCCOC(C)C_Brc1ccccc1_25.0,0.565313809,25.0,OCCOC(C)C,Brc1ccccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.2354308366775513,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1907,OCCOC(C)C_C1CCCCC1_25.0,1.373715579,25.0,OCCOC(C)C,C1CCCCC1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.628705978393555,596,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1908,OCCOC(C)C_C1OCCOC1_25.0,0.231111721,25.0,OCCOC(C)C,C1OCCOC1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Dioxanes,0.3326641917228699,21,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1909,OCCOC(C)C_CC#N_25.0,0.712949808,25.0,OCCOC(C)C,CC#N,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Organonitrogen compounds,1.1622145175933838,40,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1910,OCCOC(C)C_CCC(C)=O_25.0,0.392042088,25.0,OCCOC(C)C,CCC(C)=O,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Organooxygen compounds,0.472043514251709,307,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1911,OCCOC(C)C_CCCCCC#C_25.0,0.802001585,25.0,OCCOC(C)C,CCCCCC#C,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_nan,0.9287419319152832,0,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1912,OCCOC(C)C_CCCCCCC#C_25.0,1.095273387,25.0,OCCOC(C)C,CCCCCCC#C,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_nan,1.2214162349700928,0,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1913,OCCOC(C)C_CCCCCCCCC_25.0,2.165619238,25.0,OCCOC(C)C,CCCCCCCCC,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,2.502922534942627,596,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1914,OCCOC(C)C_CCCCCCCC_25.0,1.912501087,25.0,OCCOC(C)C,CCCCCCCC,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,2.3331518173217773,596,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1915,OCCOC(C)C_CCCCCCC_25.0,1.791759469,25.0,OCCOC(C)C,CCCCCCC,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,2.1937813758850098,596,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1916,OCCOC(C)C_CCCCCC_25.0,1.625311262,25.0,OCCOC(C)C,CCCCCC,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.9816844463348389,596,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1917,OCCOC(C)C_CCCCOC(C)=O_25.0,0.993251773,25.0,OCCOC(C)C,CCCCOC(C)=O,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Carboxylic acids and derivatives,0.694475531578064,81,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1918,OCCOC(C)C_CCc1ccccc1_25.0,0.985816795,25.0,OCCOC(C)C,CCc1ccccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.1785695552825928,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1919,OCCOC(C)C_Cc1cc(C)ccc1_25.0,0.90016135,25.0,OCCOC(C)C,Cc1cc(C)ccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.273423194885254,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1920,OCCOC(C)C_Cc1ccc(C)cc1_25.0,0.955511445,25.0,OCCOC(C)C,Cc1ccc(C)cc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.1727668046951294,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1921,OCCOC(C)C_Cc1ccccc1C_25.0,0.982078472,25.0,OCCOC(C)C,Cc1ccccc1C,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.1072125434875488,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1922,OCCOC(C)C_ClCC(C)Cl_25.0,0.418710335,25.0,OCCOC(C)C,ClCC(C)Cl,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Organochlorides,1.0544071197509766,76,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1923,OCCOC(C)C_ClCCl_25.0,-0.46203546,25.0,OCCOC(C)C,ClCCl,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Alkyl halides,0.1659473180770874,93,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1924,OCCOC(C)C_Clc1ccccc1_25.0,0.482426149,25.0,OCCOC(C)C,Clc1ccccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,2.297964572906494,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1925,OCCOC(C)C_Fc1ccccc1_25.0,0.285178942,25.0,OCCOC(C)C,Fc1ccccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.1961288452148438,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1926,OCCOC(C)C_O1CCCC1_25.0,0.009950331,25.0,OCCOC(C)C,O1CCCC1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Tetrahydrofurans,0.1067351102828979,10,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1927,OCCOC(C)C_OC(C)C_25.0,0.173953307,25.0,OCCOC(C)C,OC(C)C,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Organooxygen compounds,-0.0046676397323608,307,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1928,OCCOC(C)C_c1ccccc1_25.0,0.470003629,25.0,OCCOC(C)C,c1ccccc1,25.0,CC(C)OCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,0.70733243227005,245,0.6666666666666666,0.47368421052631576,0.3448275862068966,0.30434782608695654,0.24
1929,OCCOCCCC_Brc1ccccc1_25.0,0.636576829,25.0,OCCOCCCC,Brc1ccccc1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Benzene and substituted derivatives,1.1411436796188354,245,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1930,OCCOCCCC_C1CC=CCC1_25.0,0.841567186,25.0,OCCOCCCC,C1CC=CCC1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Unsaturated hydrocarbons,1.0009695291519165,227,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1931,OCCOCCCC_C1CCCCC1_25.0,1.08180517,25.0,OCCOCCCC,C1CCCCC1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.168251872062683,596,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1932,OCCOCCCC_C1CCCCCCC1_25.0,1.444563269,25.0,OCCOCCCC,C1CCCCCCC1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.4949378967285156,596,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1933,OCCOCCCC_C=CCCCCC=C_25.0,0.832909123,25.0,OCCOCCCC,C=CCCCCC=C,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Unsaturated hydrocarbons,1.4844231605529783,227,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1934,OCCOCCCC_CC(C)(C)Cl_25.0,0.565313809,25.0,OCCOCCCC,CC(C)(C)Cl,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Organochlorides,0.7564761638641357,76,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1935,OCCOCCCC_CC1CCCC1_25.0,1.08180517,25.0,OCCOCCCC,CC1CCCC1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.3941694498062134,596,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
1936,OCCOCCCC_CC1CCCCC1_25.0,1.264126727,25.0,OCCOCCCC,CC1CCCCC1,25.0,CCCCOCCO,Solvent,Organooxygen compounds_Saturated hydrocarbons,1.1976478099822998,596,0.8260869565217391,0.59375,0.45098039215686275,0.3770491803278688,0.3103448275862069
